51,2390,1
51,5793,1
51,1891,1
51,3475,1
51,1203,1
51,9586,1
51,1113,1
51,8976,1
51,4027,1
52,2872,1
52,10266,1
52,4681,1
52,7545,1
52,7233,1
52,14968,1
52,433,1
52,6770,1
52,3428,1
52,3003,1
53,6021,1
53,5039,1
53,2446,1
53,450,1
53,9307,1
53,4593,1
53,11692,1
53,4212,1
53,4865,1
53,2874,1
54,11571,1
54,12222,1
54,6303,1
54,10582,1
54,13062,1
54,5913,1
54,12224,1
54,12090,1
54,11682,1
54,12555,1
55,4143,1
55,3273,1
55,440,1
55,879,1
55,5064,1
55,5063,1
55,7701,1
55,2709,1
55,465,1
55,6660,1
56,2728,1
56,4528,1
56,1537,1
56,1240,1
56,12665,1
56,10280,1
56,14173,1
56,6993,1
56,7793,1
56,2718,1
57,705,1
57,2346,1
57,3536,1
57,5768,1
57,6783,1
57,6834,1
57,7641,1
57,8753,1
57,9055,1
57,9133,1
58,15364,1
58,16731,1
58,14160,1
58,10552,1
58,6159,1
58,15113,1
58,13850,1
58,14476,1
58,16958,1
58,15641,1
59,14699,1
59,14278,1
59,13016,1
59,6581,1
59,12040,1
59,14751,1
59,11666,1
59,7999,1
59,14089,1
59,14700,1
60,2838,1
60,4984,1
60,1196,1
60,6920,1
60,1209,1
60,5148,1
60,2227,1
60,1188,1
60,4922,1
60,929,1
61,1203,1
61,845,1
61,1104,1
61,14090,1
61,1192,1
61,11538,1
61,6730,1
61,12383,1
61,14829,1
61,1944,1
62,247,1
62,1665,1
62,6623,1
62,9824,1
62,10474,1
62,10579,1
62,10585,1
62,10844,1
62,11003,1
62,11921,1
63,13308,1
63,13903,1
63,13290,1
63,11710,1
63,9206,1
63,11915,1
63,11666,1
63,12631,1
63,12981,1
63,8204,1
64,148,1
64,917,1
64,937,1
64,1152,1
64,1903,1
64,1910,1
64,2057,1
64,2391,1
64,2539,1
64,2753,1
65,14767,1
65,13442,1
65,14089,1
65,14180,1
65,13216,1
65,5726,1
65,11610,1
65,9859,1
65,13180,1
65,14278,1
66,15037,1
66,5646,1
66,11757,1
66,1767,1
66,7565,1
66,5684,1
66,14734,1
66,5647,1
66,10039,1
66,2030,1
67,922,1
67,14607,1
67,9475,1
67,13332,1
67,13152,1
67,7159,1
67,13154,1
67,1132,1
67,13407,1
67,4457,1
68,615,1
68,8928,1
68,11618,1
68,9772,1
68,7262,1
68,11992,1
68,11947,1
68,11923,1
68,12055,1
68,7372,1
69,11465,1
69,8450,1
69,11433,1
69,6909,1
69,11380,1
69,2571,1
69,11480,1
69,11439,1
69,11431,1
69,7411,1
70,15082,1
70,15877,1
70,15310,1
70,15209,1
70,15461,1
70,12465,1
70,14461,1
70,16146,1
70,4857,1
70,15735,1
71,4345,1
71,3737,1
71,1047,1
71,4171,1
71,1090,1
71,884,1
71,1974,1
71,3711,1
71,4343,1
71,4187,1
72,14521,1
72,2397,1
72,9939,1
72,4932,1
72,8701,1
72,8294,1
72,1346,1
72,4834,1
72,17,1
72,4548,1
73,14,1
73,5411,1
73,12390,1
73,10944,1
73,477,1
73,79,1
73,28,1
73,2778,1
73,746,1
73,9578,1
74,7996,1
74,14576,1
74,7636,1
74,11926,1
74,4086,1
74,5262,1
74,8925,1
74,16045,1
74,11888,1
74,1090,1
75,11323,1
75,11245,1
75,2582,1
75,16252,1
75,12067,1
75,11978,1
75,6102,1
75,12082,1
75,5283,1
75,11797,1
76,12799,1
76,12954,1
76,4962,1
76,9545,1
76,3202,1
76,14239,1
76,81,1
76,4096,1
76,3529,1
76,15817,1
77,2164,1
77,2301,1
77,3885,1
77,4254,1
77,4793,1
77,5308,1
77,5311,1
77,9494,1
77,12209,1
77,13173,1
78,8884,1
78,446,1
78,7918,1
78,3222,1
78,3018,1
78,11650,1
78,10485,1
78,4307,1
78,12199,1
78,12357,1
79,13713,1
79,13768,1
79,13718,1
79,13661,1
79,14043,1
79,13676,1
79,13701,1
79,13776,1
79,13660,1
79,13765,1
80,998,1
80,2462,1
80,2788,1
80,2794,1
80,4685,1
80,7922,1
80,10305,1
80,11091,1
80,12481,1
80,13364,1
81,977,1
81,1811,1
81,3775,1
81,4477,1
81,5044,1
81,6221,1
81,6266,1
81,6669,1
81,6670,1
81,6671,1
82,5261,1
82,830,1
82,5963,1
82,9954,1
82,8410,1
82,11268,1
82,2752,1
82,864,1
82,11270,1
82,11269,1
83,8575,1
83,11731,1
83,7578,1
83,611,1
83,735,1
83,9616,1
83,9264,1
83,8962,1
83,6215,1
83,8121,1
84,821,1
84,1203,1
84,2066,1
84,5261,1
84,8733,1
84,9888,1
84,11199,1
84,12074,1
84,12128,1
84,12715,1
85,2049,1
85,8181,1
85,4592,1
85,3699,1
85,4080,1
85,13937,1
85,12536,1
85,2715,1
85,3231,1
85,2749,1
86,929,1
86,7042,1
86,8938,1
86,9726,1
86,1665,1
86,3516,1
86,10031,1
86,1209,1
86,8878,1
86,1167,1
87,2534,1
87,8426,1
87,14607,1
87,140,1
87,13405,1
87,4020,1
87,755,1
87,12670,1
87,2207,1
87,10214,1
88,5550,1
88,1839,1
88,1822,1
88,1828,1
88,1834,1
88,1841,1
88,12574,1
88,1840,1
88,1836,1
88,1825,1
89,680,1
89,1478,1
89,1933,1
89,2297,1
89,2985,1
89,2986,1
89,4223,1
89,7567,1
89,13047,1
89,14907,1
90,1348,1
90,2901,1
90,6936,1
90,11942,1
90,4464,1
90,4462,1
90,4493,1
90,240,1
90,5723,1
90,1372,1
91,7876,1
91,11885,1
91,1259,1
91,10793,1
91,5750,1
91,1616,1
91,9803,1
91,11567,1
91,140,1
91,10562,1
92,2315,1
92,30,1
92,447,1
92,2352,1
92,2283,1
92,656,1
92,657,1
92,137,1
92,120,1
92,135,1
93,12254,1
93,11866,1
93,12186,1
93,1700,1
93,1931,1
93,2383,1
93,14102,1
93,6574,1
93,1712,1
93,6416,1
94,4284,1
94,2103,1
94,158,1
94,663,1
94,546,1
94,8049,1
94,7969,1
94,7200,1
94,176,1
94,80,1
95,1243,1
95,273,1
95,409,1
95,750,1
95,5530,1
95,307,1
95,2437,1
95,175,1
95,173,1
95,221,1
96,746,1
96,2293,1
96,3648,1
96,2547,1
96,119,1
96,265,1
96,4998,1
96,86,1
96,1903,1
96,4997,1
97,3891,1
97,4790,1
97,4788,1
97,2486,1
97,4791,1
97,2102,1
97,681,1
97,701,1
97,2126,1
97,4020,1
98,9200,1
98,5355,1
98,6808,1
98,453,1
98,7270,1
98,755,1
98,477,1
98,286,1
98,3223,1
98,12056,1
99,4079,1
99,10644,1
99,1681,1
99,4135,1
99,5955,1
99,6264,1
99,655,1
99,10663,1
99,380,1
99,4331,1
100,2828,1
100,7763,1
100,6554,1
100,4409,1
100,4427,1
100,888,1
100,9638,1
100,7922,1
100,3921,1
100,4426,1
101,2378,1
101,7969,1
101,1482,1
101,5291,1
101,2462,1
101,3435,1
101,1784,1
101,3388,1
101,4343,1
101,7154,1
102,10739,1
102,2765,1
102,4748,1
102,2114,1
102,6548,1
102,12099,1
102,7117,1
102,1891,1
102,2235,1
102,3445,1
103,1403,1
103,12132,1
103,8864,1
103,2434,1
103,1332,1
103,4671,1
103,12894,1
103,9493,1
103,6351,1
103,10669,1
104,14553,1
104,10605,1
104,15071,1
104,13436,1
104,14391,1
104,13874,1
104,13943,1
104,4421,1
104,10087,1
104,12423,1
105,255,1
105,3391,1
105,10212,1
105,2728,1
105,4062,1
105,11092,1
105,1860,1
105,10012,1
105,2308,1
105,8065,1
106,595,1
106,902,1
106,790,1
106,2453,1
106,1409,1
106,2198,1
106,2515,1
106,1487,1
106,1331,1
106,2120,1
107,16777,1
107,15316,1
107,12445,1
107,16776,1
107,16977,1
107,16658,1
107,8274,1
107,16733,1
107,14657,1
107,16740,1
108,12110,1
108,4742,1
108,6774,1
108,10578,1
108,1751,1
108,7402,1
108,7978,1
108,4498,1
108,4036,1
108,1377,1
109,1353,1
109,3472,1
109,1383,1
109,400,1
109,3078,1
109,1400,1
109,3079,1
109,3085,1
109,4852,1
109,2032,1
110,1050,1
110,2525,1
110,490,1
110,1028,1
110,1866,1
110,5588,1
110,49,1
110,1852,1
110,54,1
110,9579,1
111,9332,1
111,2690,1
111,6906,1
111,7823,1
111,7822,1
111,2566,1
111,11463,1
111,1115,1
111,4174,1
111,1157,1
112,10170,1
112,12887,1
112,9933,1
112,11588,1
112,106,1
112,3932,1
112,6577,1
112,11589,1
112,3941,1
112,8522,1
113,881,1
113,2546,1
113,1778,1
113,423,1
113,5684,1
113,2547,1
113,906,1
113,4847,1
113,45,1
113,192,1
114,13301,1
114,13439,1
114,845,1
114,13812,1
114,4189,1
114,8834,1
114,4052,1
114,10718,1
114,16755,1
114,14141,1
115,6427,1
115,9119,1
115,8001,1
115,10746,1
115,1484,1
115,11107,1
115,3186,1
115,10216,1
115,521,1
115,523,1
116,12395,1
116,8217,1
116,6469,1
116,13128,1
116,6895,1
116,6216,1
116,5097,1
116,4491,1
116,1160,1
116,1397,1
117,6307,1
117,4234,1
117,11119,1
117,477,1
117,4136,1
117,2750,1
117,9727,1
117,10470,1
117,4834,1
117,1159,1
118,15862,1
118,15927,1
118,15789,1
118,15711,1
118,15288,1
118,15742,1
118,16388,1
118,15958,1
118,3892,1
118,11850,1
119,11219,1
119,8670,1
119,4773,1
119,2290,1
119,9403,1
119,10543,1
119,10541,1
119,15098,1
119,3414,1
119,8569,1
120,453,1
120,524,1
120,656,1
120,1876,1
120,2803,1
120,4731,1
120,4736,1
120,4737,1
120,4740,1
120,9455,1
121,426,1
121,2900,1
121,4484,1
121,7414,1
121,8028,1
121,8360,1
121,10857,1
121,12173,1
121,12933,1
121,13008,1
122,13437,1
122,8163,1
122,5508,1
122,9046,1
122,15027,1
122,11357,1
122,4961,1
122,2240,1
122,5343,1
122,8859,1
123,15033,1
123,15723,1
123,11505,1
123,12335,1
123,15738,1
123,14676,1
123,16410,1
123,14726,1
123,12831,1
123,11040,1
124,5769,1
124,9358,1
124,4079,1
124,9026,1
124,4446,1
124,728,1
124,3113,1
124,5034,1
124,9591,1
124,10644,1
125,7315,1
125,4004,1
125,7841,1
125,1919,1
125,9985,1
125,405,1
125,4671,1
125,888,1
125,4131,1
125,1930,1
126,7627,1
126,10526,1
126,6098,1
126,3690,1
126,8117,1
126,8618,1
126,6377,1
126,3245,1
126,8606,1
126,2208,1
127,16653,1
127,110,1
127,16240,1
127,16497,1
127,16749,1
127,15102,1
127,11613,1
127,10338,1
127,4966,1
127,16775,1
128,11614,1
128,8669,1
128,6172,1
128,684,1
128,5284,1
128,9166,1
128,12400,1
128,3169,1
128,10316,1
128,12418,1
129,10123,1
129,16409,1
129,1897,1
129,15665,1
129,2084,1
129,16383,1
129,14285,1
129,14988,1
129,5503,1
129,14973,1
130,8271,1
130,3118,1
130,12361,1
130,13814,1
130,9541,1
130,12390,1
130,5110,1
130,14631,1
130,13883,1
130,12460,1
131,15090,1
131,11266,1
131,9419,1
131,12477,1
131,15093,1
131,3148,1
131,14305,1
131,3169,1
131,15391,1
131,14625,1
132,8951,1
132,1408,1
132,13008,1
132,4108,1
132,4037,1
132,11310,1
132,14533,1
132,12486,1
132,5207,1
132,6644,1
133,16923,1
133,16869,1
133,16753,1
133,13452,1
133,15028,1
133,14505,1
133,13964,1
133,15064,1
133,15066,1
133,16373,1
134,8740,1
134,5872,1
134,8089,1
134,4370,1
134,3668,1
134,1046,1
134,4581,1
134,2992,1
134,4916,1
134,10199,1
135,223,1
135,7740,1
135,7738,1
135,4845,1
135,2430,1
135,888,1
135,2201,1
135,3810,1
135,1041,1
135,230,1
136,2767,1
136,2078,1
136,8188,1
136,639,1
136,638,1
136,22,1
136,7184,1
136,3326,1
136,14,1
136,4709,1
137,2028,1
137,1732,1
137,13351,1
137,9123,1
137,7823,1
137,1115,1
137,7573,1
137,845,1
137,3456,1
137,837,1
138,4246,1
138,1296,1
138,761,1
138,1317,1
138,11258,1
138,4649,1
138,5504,1
138,2240,1
138,250,1
138,5475,1
139,705,1
139,8587,1
139,6818,1
139,1104,1
139,802,1
139,2485,1
139,868,1
139,2405,1
139,3368,1
139,5676,1
140,855,1
140,828,1
140,856,1
140,853,1
140,859,1
140,863,1
140,862,1
140,861,1
140,831,1
140,858,1
141,16552,1
141,14988,1
141,16365,1
141,15816,1
141,15655,1
141,16141,1
141,15858,1
141,15420,1
141,16530,1
141,15737,1
142,11202,1
142,2080,1
142,9835,1
142,2082,1
142,5690,1
142,6384,1
142,6798,1
142,2966,1
142,746,1
142,1995,1
143,5308,1
143,5311,1
143,4331,1
143,12108,1
143,13548,1
143,1090,1
143,4349,1
143,108,1
143,9919,1
143,2164,1
144,9103,1
144,14823,1
144,12842,1
144,2794,1
144,11186,1
144,10430,1
144,13491,1
144,9966,1
144,14177,1
144,13443,1
145,121,1
145,381,1
145,4931,1
145,262,1
145,198,1
145,1179,1
145,303,1
145,389,1
145,119,1
145,109,1
146,15745,1
146,15017,1
146,15403,1
146,15883,1
146,15822,1
146,15871,1
146,15772,1
146,15847,1
146,8280,1
146,14646,1
147,280,1
147,285,1
147,380,1
147,567,1
147,2800,1
147,3981,1
147,4585,1
147,5780,1
147,8698,1
147,9759,1
148,11578,1
148,12516,1
148,11492,1
148,12084,1
148,7133,1
148,8997,1
148,2022,1
148,11493,1
148,7031,1
148,6947,1
149,217,1
149,142,1
149,8955,1
149,6091,1
149,5249,1
149,11349,1
149,199,1
149,4328,1
149,143,1
149,12047,1
150,8705,1
150,238,1
150,3850,1
150,3981,1
150,7763,1
150,443,1
150,10433,1
150,9613,1
150,5398,1
150,10032,1
151,2051,1
151,2914,1
151,6294,1
151,11255,1
151,11888,1
151,12764,1
151,14194,1
151,14808,1
151,15113,1
151,16353,1
152,9529,1
152,1209,1
152,1027,1
152,10104,1
152,5711,1
152,6774,1
152,7042,1
152,10158,1
152,1164,1
152,1094,1
153,14275,1
153,8091,1
153,13783,1
153,2394,1
153,13278,1
153,14998,1
153,14731,1
153,2562,1
153,11412,1
153,13899,1
154,2489,1
154,12202,1
154,11205,1
154,11768,1
154,12291,1
154,7262,1
154,11661,1
154,8014,1
154,14891,1
154,14450,1
155,12990,1
155,9141,1
155,6383,1
155,6721,1
155,6583,1
155,10883,1
155,753,1
155,6138,1
155,7398,1
155,2533,1
156,209,1
156,428,1
156,245,1
156,49,1
156,54,1
156,427,1
156,276,1
156,425,1
156,1871,1
156,252,1
157,1980,1
157,3775,1
157,604,1
157,9682,1
157,1755,1
157,6868,1
157,4122,1
157,4703,1
157,2034,1
157,11132,1
158,10150,1
158,6294,1
158,12481,1
158,11212,1
158,7486,1
158,10043,1
158,2785,1
158,10962,1
158,4356,1
158,12689,1
159,1357,1
159,7398,1
159,3309,1
159,4572,1
159,1684,1
159,39,1
159,489,1
159,9858,1
159,280,1
159,477,1
160,15,1
160,8851,1
160,10019,1
160,2739,1
160,5312,1
160,6850,1
160,1474,1
160,6341,1
160,10159,1
160,4032,1
161,1091,1
161,7752,1
161,1919,1
161,8812,1
161,926,1
161,888,1
161,3142,1
161,8888,1
161,8478,1
161,11135,1
162,4838,1
162,14682,1
162,14854,1
162,16528,1
162,16599,1
162,16645,1
162,16651,1
162,16757,1
162,16761,1
162,16793,1
163,3644,1
163,4804,1
163,14963,1
163,5356,1
163,9719,1
163,3643,1
163,6030,1
163,11325,1
163,8012,1
163,9439,1
164,746,1
164,2470,1
164,3132,1
164,849,1
164,2082,1
164,6347,1
164,23,1
164,9533,1
164,2292,1
164,1476,1
165,212,1
165,2535,1
165,2902,1
165,4448,1
165,7339,1
165,7825,1
165,8323,1
165,8792,1
165,8799,1
165,12352,1
166,5098,1
166,15309,1
166,15357,1
166,10163,1
166,9130,1
166,4648,1
166,13439,1
166,14502,1
166,767,1
166,13871,1
167,8929,1
167,7615,1
167,7857,1
167,6000,1
167,4622,1
167,15911,1
167,1140,1
167,4618,1
167,5842,1
167,12468,1
168,6635,1
168,883,1
168,2738,1
168,3001,1
168,2737,1
168,4420,1
168,2472,1
168,6317,1
168,3261,1
168,2712,1
169,1451,1
169,6866,1
169,667,1
169,9859,1
169,11136,1
169,715,1
169,6652,1
169,7963,1
169,6694,1
169,6868,1
170,5568,1
170,736,1
170,1337,1
170,686,1
170,4291,1
170,6159,1
170,10766,1
170,1849,1
170,1876,1
170,4520,1
171,1919,1
171,2299,1
171,2689,1
171,2758,1
171,3089,1
171,3348,1
171,3349,1
171,3351,1
171,3608,1
171,7167,1
172,8780,1
172,647,1
172,4849,1
172,9423,1
172,544,1
172,331,1
172,7691,1
172,10064,1
172,739,1
172,6884,1
173,8160,1
173,2985,1
173,7672,1
173,8237,1
173,8420,1
173,7763,1
173,4740,1
173,75,1
173,7135,1
173,7534,1
174,5033,1
174,2339,1
174,1421,1
174,5006,1
174,2540,1
174,809,1
174,4647,1
174,5208,1
174,11786,1
174,2402,1
175,3556,1
175,896,1
175,2448,1
175,5761,1
175,11675,1
175,7101,1
175,5690,1
175,1722,1
175,10672,1
175,7111,1
176,15682,1
176,4070,1
176,10382,1
176,3673,1
176,15377,1
176,1334,1
176,14736,1
176,1350,1
176,11950,1
176,1283,1
177,1179,1
177,10439,1
177,8083,1
177,4820,1
177,934,1
177,3336,1
177,1206,1
177,2351,1
177,3532,1
177,8947,1
178,5554,1
178,4989,1
178,4885,1
178,8471,1
178,1130,1
178,5553,1
178,1469,1
178,5552,1
178,11516,1
178,3089,1
179,2835,1
179,4686,1
179,3438,1
179,13120,1
179,14995,1
179,15603,1
179,10522,1
179,3187,1
179,5813,1
179,10600,1
180,1738,1
180,12151,1
180,12180,1
180,2623,1
180,3053,1
180,12129,1
180,4441,1
180,12174,1
180,12158,1
180,12147,1
181,2199,1
181,595,1
181,788,1
181,2837,1
181,11375,1
181,682,1
181,8630,1
181,1267,1
181,1244,1
181,271,1
182,11761,1
182,10765,1
182,2549,1
182,2552,1
182,14611,1
182,7734,1
182,8995,1
182,2008,1
182,1898,1
182,10271,1
183,9269,1
183,13891,1
183,7917,1
183,16636,1
183,2658,1
183,16721,1
183,13894,1
183,12366,1
183,16294,1
183,11020,1
184,3360,1
184,1529,1
184,908,1
184,4198,1
184,3198,1
184,2288,1
184,5050,1
184,2436,1
184,1596,1
184,6528,1
185,212,1
185,2877,1
185,2902,1
185,4137,1
185,4576,1
185,5339,1
185,6300,1
185,7000,1
185,7001,1
185,8323,1
186,9991,1
186,7631,1
186,13193,1
186,7085,1
186,14244,1
186,11229,1
186,4703,1
186,10907,1
186,10760,1
186,1032,1
187,917,1
187,4234,1
187,7053,1
187,8392,1
187,9712,1
187,10605,1
187,12563,1
187,12571,1
187,13364,1
187,14177,1
188,16096,1
188,12997,1
188,16564,1
188,14445,1
188,14453,1
188,11515,1
188,650,1
188,15075,1
188,15010,1
188,15984,1
189,5961,1
189,9210,1
189,988,1
189,7324,1
189,6443,1
189,9761,1
189,10709,1
189,9763,1
189,9329,1
189,7606,1
190,1919,1
190,7209,1
190,1231,1
190,1195,1
190,2691,1
190,5088,1
190,1829,1
190,4912,1
190,5403,1
190,5823,1
191,3896,1
191,4682,1
191,2791,1
191,5784,1
191,7943,1
191,11142,1
191,3025,1
191,6564,1
191,251,1
191,2901,1
192,450,1
192,572,1
192,875,1
192,948,1
192,1038,1
192,1242,1
192,2449,1
192,2450,1
192,2451,1
192,2452,1
193,7379,1
193,13505,1
193,16907,1
193,16962,1
193,16758,1
193,9608,1
193,16317,1
193,15743,1
193,16829,1
193,16969,1
194,1960,1
194,3988,1
194,8591,1
194,863,1
194,12395,1
194,9030,1
194,11714,1
194,7743,1
194,821,1
194,13009,1
195,5019,1
195,116,1
195,3865,1
195,25,1
195,5287,1
195,2826,1
195,113,1
195,64,1
195,1500,1
195,4505,1
196,16914,1
196,16664,1
196,16034,1
196,16789,1
196,16349,1
196,14726,1
196,16870,1
196,15661,1
196,15773,1
196,16424,1
197,9109,1
197,8224,1
197,6689,1
197,3104,1
197,1329,1
197,1753,1
197,9616,1
197,8887,1
197,6327,1
197,1765,1
198,1350,1
198,4946,1
198,6086,1
198,9343,1
198,8701,1
198,709,1
198,12923,1
198,6231,1
198,3221,1
198,3636,1
199,3846,1
199,3591,1
199,5991,1
199,5025,1
199,4620,1
199,9843,1
199,6848,1
199,4562,1
199,6416,1
199,9842,1
200,7102,1
200,2113,1
200,6932,1
200,7468,1
200,3227,1
200,1213,1
200,5560,1
200,7915,1
200,2240,1
200,1183,1
201,13678,1
201,13655,1
201,13663,1
201,4130,1
201,13667,1
201,13782,1
201,13755,1
201,13649,1
201,13696,1
201,13669,1
202,16782,1
202,15653,1
202,15768,1
202,15289,1
202,16775,1
202,14799,1
202,16864,1
202,16116,1
202,15408,1
202,15387,1
203,1072,1
203,5005,1
203,8508,1
203,12151,1
203,9631,1
203,7993,1
203,1179,1
203,5276,1
203,8224,1
203,7486,1
204,12880,1
204,15101,1
204,12575,1
204,12811,1
