5 307 2457 5910 11437 11532
5 307 765 1888 4747 5813
5 3214 7231 11887 11985 14169
5 696 845 4240 9322 10283
5 481 918 1527 3961 10509
5 1467 2900 8508 9056 10420
5 9457 10942 12603 13060 15718
5 461 10860 15671 16182 16707
5 4432 6522 8604 11216 11900
5 29 1256 3492 7467 7731
5 2034 4050 5560 7428 9343
5 42 1673 5919 8715 15049
5 11029 13107 13495 14255 16391
5 8834 13416 16511 16681 16833
5 1380 1814 2772 8703 13029
5 3817 4788 4793 5139 5565
5 3760 4197 6054 6514 8228
5 1091 2116 7734 9597 10184
5 28 6347 8162 8236 10302
5 1763 4479 8323 10110 14139
5 11138 12997 13146 13304 13387
5 66 6314 7004 10773 14963
5 3565 4411 7362 9103 9878
5 5108 5121 6073 6226 6530
5 16023 16490 16539 16754 16846
5 2691 9026 10657 12010 13553
5 776 3081 3502 5273 12469
5 1035 2008 4725 10844 11722
5 441 1240 5944 9274 10369
5 2785 2799 4585 6973 8112
5 2790 2794 5199 8443 9221
5 6386 9673 12434 13149 16080
5 7907 15535 16309 16326 16486
5 1027 2232 8183 8624 14450
5 1180 2216 9000 12875 15691
5 2110 2488 4217 6051 15583
5 623 1110 6503 13152 13374
5 2533 2681 3933 9564 12895
5 1987 2287 3039 3608 3985
5 180 3625 4620 12699 15517
5 7800 11045 12134 14276 16707
5 1395 2056 8167 9564 12356
5 1115 2292 8546 11261 11854
5 2800 3955 4507 4579 4800
5 2216 2505 3878 5854 6757
5 10697 13474 14086 15718 16273
5 492 2418 3367 13398 15838
5 2221 5278 5832 9210 10183
5 2051 2053 3077 12571 15541
5 16 17 196 5231 8452
5 3372 3812 5303 13236 13454
5 2485 3735 6555 7632 11778
5 421 5695 11264 12220 15833
5 5900 7656 8745 9294 16506
5 2643 4763 4766 4767 4768
5 1162 1674 6405 6682 10488
5 16036 16861 16865 16929 16962
5 283 2446 3680 4609 7328
5 1189 2223 2224 7033 9981
5 3573 4887 5423 9865 14549
5 2111 3065 4107 5369 11982
5 328 652 4217 12114 12193
5 1974 5482 6495 11268 11440
5 6497 6506 14447 16043 16318
5 830 846 9128 12610 14221
5 3496 5071 12077 12457 16952
5 12804 15984 16124 16512 16838
5 13871 15650 16453 16568 16656
5 1791 13660 13669 13756 13781
5 268 755 3221 5697 8511
5 334 1001 5563 5884 7546
5 906 2783 2900 3302 8042
5 7092 8353 8727 9616 10339
5 552 1036 6459 7642 10867
5 236 874 4229 7167 12367
5 746 917 939 1777 2548
5 724 944 1254 1665 7624
5 1586 1638 1955 4189 9713
5 1090 1181 1944 5243 7830
5 939 1773 3118 5979 8181
5 2872 2920 3293 3830 6351
5 1389 8679 8721 9403 14132
5 1060 1065 3267 3511 15323
5 1079 6112 8852 9456 9603
5 2691 4415 4416 4873 11848
5 2415 3342 4019 7536 8570
5 921 2400 8012 9563 9721
5 5191 6081 6271 7791 8629
5 153 4146 4793 5801 7410
5 428 5136 8163 8384 9929
5 14 1841 2114 6782 8886
5 6306 6720 13428 14151 14867
5 2433 2508 10073 10156 16341
5 11577 13142 13994 15918 16149
5 3293 7545 8314 9966 12928
5 2851 11267 14056 14608 16877
5 767 8824 12588 14172 14240
5 1479 4721 5894 7872 13053
5 2786 2869 5073 5079 6118
5 697 3601 5161 14256 15762
5 5274 5400 8331 8372 10856
5 684 2944 6033 6151 9355
5 1177 1192 1875 8273 11217
5 4232 8424 8935 10122 12096
5 1128 1129 5040 5548 11028
5 1803 2214 3107 3511 9188
5 13247 13562 14244 14776 14779
5 3661 12092 13218 15693 15895
5 13155 14057 14366 14944 14993
5 5998 7415 11125 11634 12351
5 1192 2231 2397 4555 7465
5 211 4743 5958 7871 10616
5 11004 12840 13443 13942 14176
5 2774 4281 7504 7994 7996
5 966 1090 1460 6541 9018
5 1937 4261 5820 8912 10751
5 990 7228 9794 10183 10708
5 128 678 3647 5366 5579
5 4554 13640 14854 15352 15354
5 1557 4035 7358 11244 15542
5 680 1747 2119 3090 3747
5 12830 13636 13654 13666 13771
5 1910 2292 2454 2806 6258
5 2846 6547 10842 15550 16171
5 5675 6098 7157 7258 7279
5 1799 2164 3115 10660 12352
5 11100 13636 13638 13786 13787
5 1561 2183 2579 3381 5107
5 3165 3342 5693 12406 16201
5 8669 15267 15402 15479 16205
5 1506 2980 4917 6637 6712
5 755 1087 1259 10995 11865
5 1787 1903 3498 3820 7833
5 4444 4733 8408 11939 14607
5 2661 3903 13410 14261 15607
5 3796 5687 5734 8749 14835
5 453 914 1907 9748 9757
5 917 1697 2148 2298 8489
5 587 2107 3934 6401 7300
5 17 239 546 561 4467
5 1217 5663 9859 9942 12269
5 6432 7596 9151 15421 16167
5 1456 1650 2585 3097 14104
5 1526 1537 1602 1672 2368
5 518 2106 2861 7694 7847
5 1733 5804 14609 15487 16161
5 3007 6016 6369 9215 9660
5 3025 3176 3848 4020 7944
5 3398 6257 11590 13245 15055
5 2365 3393 3708 7805 12722
5 701 1454 2159 3761 8692
5 428 3018 3846 5025 6419
5 672 2659 2710 2718 13380
5 815 2512 2711 2717 3833
5 1248 1898 4358 14523 15053
5 120 191 2971 3310 9445
5 2177 4509 4510 5711 5870
5 2591 5274 5400 9098 9525
5 6947 7134 9333 14839 16045
5 7826 11109 11975 12563 14116
5 2602 8559 8562 8987 9252
5 6629 7786 8703 14329 14575
5 2492 6204 14843 14986 15030
5 2714 2716 4411 12423 13266
5 477 2736 2977 13567 15604
5 109 6655 8748 9812 15223
5 1192 7931 13476 13599 13609
5 15933 16014 16115 16152 16172
5 6294 12244 16045 16055 16161
5 291 943 4905 8497 15125
5 230 3031 3866 4012 5970
5 1844 3383 12484 15242 16922
5 936 1047 7545 9650 10305
5 1555 3380 8707 9030 10417
5 1090 2150 4060 4995 13385
5 920 1690 13819 14374 14719
5 421 672 2718 2927 5105
5 1147 1152 2149 7984 8255
5 3342 4213 4617 9812 11346
5 397 582 2885 2888 5073
5 2022 6152 12557 16358 16558
5 284 430 3686 7163 7187
5 453 521 2221 2239 2360
5 5467 6463 11266 14406 16133
5 6435 12356 12505 12604 13444
5 13664 13677 13717 13718 13777
5 3146 4370 4729 5920 13197
5 662 5449 7969 8315 10462
5 906 2126 3009 3010 3012
5 13566 13568 13811 14376 16366
5 1951 2930 3277 3655 5253
5 14 10361 10608 14591 16071
5 12137 13321 13410 13969 15914
5 495 3634 8159 9430 9796
5 483 1213 4774 4990 7858
5 1161 11416 11452 15783 15830
5 806 7098 8705 10555 11524
5 62 63 1499 5598 7035
5 1791 13637 13701 13749 13752
5 9685 9693 9694 11245 13078
5 5973 8084 8918 11066 14424
5 256 3222 6356 10245 14593
5 1180 1181 3176 9742 9748
5 501 1548 5414 8543 10272
5 3756 6028 6881 7193 7200
5 458 4294 5668 5965 6785
5 3047 3582 4508 7232 7576
5 700 1366 5593 9340 10190
5 1631 2226 11824 12578 12620
5 193 347 2292 3697 7348
5 911 2801 9911 12344 14218
5 3532 4708 5690 7023 8233
5 1719 6427 6638 7233 7953
5 3578 4056 7144 10318 11643
5 1161 2778 6920 8142 9564
5 150 171 509 1038 1987
5 3125 7426 10055 12409 14067
5 2175 2235 2912 10734 13126
5 677 680 1272 7841 12132
5 6063 9391 15267 15815 16318
5 3782 8443 9164 10180 13620
5 2692 8007 8904 9271 16278
5 2096 5731 5916 6604 6668
5 581 1179 3419 4584 5134
5 845 2204 3181 3602 8428
5 1194 1689 3919 4931 5899
5 226 1957 4533 7534 7942
5 812 1102 1723 2249 6890
5 501 688 1298 4520 11279
5 4023 4514 9412 12197 12831
5 15709 15909 16241 16866 16915
5 672 5407 12442 14408 15379
5 1378 1946 4060 12256 15087
5 200 2392 8884 12879 13155
5 9495 9927 13933 15229 15430
5 655 1403 2798 2897 16325
5 6735 6829 16078 16529 16530
5 7121 7142 8658 12842 13086
5 950 969 4000 4075 5872
5 1435 2547 3096 6821 12829
5 1026 2210 3582 9865 15180
5 1161 1980 6663 7012 9660
5 4070 5854 7892 8711 15223
5 512 10990 13410 14946 15197
5 83 322 3852 3981 6541
5 2207 12148 14262 15073 15951
5 446 4267 5325 7697 10340
5 1184 3753 8524 9624 12440
5 209 1704 2240 7020 9191
5 239 525 3134 8842 15078
5 98 1897 12952 15945 16115
5 4928 6721 10753 12575 13744
5 444 2247 3247 3248 3313
5 1810 6104 9773 13640 15527
5 1119 2628 3018 14174 16167
5 9172 9281 11492 13052 13145
5 6723 8634 8638 8640 13984
5 12632 15093 15253 15969 16718
5 434 3138 4845 8458 11085
5 875 1095 1469 1739 11316
5 2998 8928 11543 13396 15539
5 3559 7173 8044 8636 11909
