3 400 17068 21005
3 3469 17802 21199
3 9567 15615 16958
3 2581 3074 8400
3 9864 9865 12541
3 944 10563 23832
3 8924 16941 18846
3 15865 18019 23023
3 16573 21147 25897
3 660 12589 19501
3 9044 15628 20121
3 3573 5214 16496
3 5750 10805 16914
3 16065 20595 25368
3 6389 9908 20330
3 2120 16694 20079
3 104 12679 21710
3 10550 21765 23242
3 1284 21169 25521
3 4936 13594 21755
3 5358 15798 20962
3 5240 5678 9727
3 786 11866 12713
3 18977 20538 23507
3 19785 19865 23466
3 13910 17239 25664
3 10634 11423 23254
3 8625 9903 10097
3 21895 22246 24278
3 14057 14269 21223
3 3382 15852 24127
3 2172 2379 8992
3 8079 9961 25372
3 5510 12619 25886
3 4786 6175 19510
3 16226 19049 24264
3 5422 6356 12508
3 3604 8687 16413
3 16694 17487 19883
3 273 770 16107
3 588 6606 9179
3 410 1307 5521
3 14223 19959 20769
3 271 5240 22889
3 6282 21431 25418
3 7390 11953 13044
3 8137 20146 21079
3 2211 14894 21840
3 10990 15407 18669
3 6774 13700 15411
3 6844 11358 12639
3 1823 12250 19717
3 3106 7819 17619
3 6717 9052 23862
3 11509 15465 16694
3 3994 21196 21426
3 9395 21923 23600
3 1977 14828 24992
3 6107 13808 19173
3 5538 11433 13467
3 15615 16349 17065
3 3131 4134 9535
3 6203 19923 20082
3 8328 9760 10377
3 1550 17487 20872
3 2644 5503 7542
3 6442 10162 12965
3 199 1001 18159
3 7085 20427 23676
3 18794 22903 24660
3 3016 4936 21578
3 7542 9567 21170
3 10431 24010 24925
3 7720 9237 18669
3 4765 20357 23691
3 9778 11516 25759
3 7444 17672 25796
3 11817 18883 23482
3 14489 17915 19843
3 2801 3015 10985
3 5162 17374 18367
3 5472 12341 23869
3 10100 17872 19529
3 5907 16553 23178
3 16393 18762 21711
3 6907 10726 13599
3 8476 12219 16846
3 1111 8355 20071
3 5697 15701 16519
3 6332 19229 19470
3 11894 19436 23144
3 4882 23458 25958
3 163 7291 17382
3 19412 23070 23398
3 16927 19745 22339
3 11490 13765 25313
3 2132 25251 25899
3 9222 19396 21536
3 8293 9141 18488
3 9087 11281 20760
3 5488 10324 22889
3 7444 9636 12536
3 6176 8020 17886
3 10515 12096 21673
3 12267 12943 14953
3 546 9984 16743
3 1261 16694 17487
3 8912 13704 23033
3 1218 6823 7237
3 1301 3084 9403
3 4910 20089 25261
3 1646 12921 25343
3 9014 10876 24784
3 436 16055 18864
3 8628 8697 12550
3 2756 9177 18527
3 18487 18876 20859
3 9547 14764 25821
3 335 3614 13519
3 4550 12165 12882
3 8199 18925 21580
3 8948 9680 9843
3 3016 6641 17056
3 2594 6699 7027
3 2679 3386 14070
3 11263 18557 22889
3 3685 5149 16778
3 13810 21603 23676
3 4377 15001 25923
3 5775 20738 23612
3 10324 23507 24858
3 2660 5788 15250
3 1059 14527 18973
3 4531 20573 20998
3 4453 10007 24584
3 1304 3988 15280
3 13751 15407 22119
3 5582 17616 21315
3 1094 8230 11317
3 18438 19303 24041
3 1463 2577 7556
3 8260 8536 21147
3 13868 17388 24035
3 1772 5986 15460
3 4810 12983 16897
3 3721 22914 25200
3 20963 21673 24191
3 8576 14608 19865
3 3095 14173 20935
3 3495 9548 12998
3 5259 8331 25119
3 267 10669 14258
3 3237 5165 8398
3 9008 15662 24664
3 4560 21578 25873
3 11156 12231 25875
3 6083 6659 18839
3 4562 16694 22320
3 2772 3728 24770
3 5640 15048 23097
3 19110 21652 21976
3 10117 11294 14933
3 2762 10011 16027
3 6992 8460 10194
3 14843 19745 22810
3 1749 9003 20714
3 3665 6328 9355
3 3822 16326 22665
3 7815 10497 14933
3 4779 13939 21678
3 6346 15901 24600
3 15544 19729 24114
3 561 5870 16351
3 7223 18450 22382
3 5538 9350 21865
3 356 17478 23337
3 2721 5308 14083
3 287 2219 17592
3 2674 9381 11163
3 4526 11827 14665
3 7874 14918 19487
3 3052 5719 23919
3 138 5513 20465
3 10204 19949 21732
3 145 8351 10106
3 1235 10823 16610
3 4358 5977 8820
3 3268 19307 23055
3 8787 10365 10919
3 2162 6775 18141
3 716 14237 21827
3 1403 11776 11987
3 5611 7542 19774
3 3719 14561 16029
3 813 7467 8380
3 14126 15854 23699
3 12682 12790 12922
3 3379 15054 19360
3 2671 24142 25965
3 1000 10949 18737
3 1969 7243 12098
3 17188 21563 24191
3 10276 17036 20593
3 4837 5024 18691
3 12160 12724 17546
3 1919 7147 9895
3 3489 5215 11133
3 1082 18520 24142
3 11764 19531 22697
3 9842 19579 19580
3 18532 19133 20941
3 9023 16694 17487
3 7017 7120 8020
3 19118 21184 21781
3 11683 17696 25854
3 10748 10909 17501
3 13467 15940 22516
3 4447 8331 12219
3 5692 14830 25884
3 9495 24142 24725
3 9918 23421 24142
3 2809 17278 21819
3 3653 3966 11527
3 2302 5218 7499
3 6585 9235 24151
3 13651 21520 24452
3 876 17191 18518
3 1228 3871 14504
3 12548 13992 15078
3 3084 13551 19003
3 17970 24266 25001
3 2671 4080 16793
3 2322 10665 12679
3 10899 14515 21998
3 9688 10410 21848
3 3709 13517 23920
3 9355 9943 13858
3 7770 13140 20776
3 7904 11132 16712
3 10002 13345 20259
3 9599 21305 25142
3 18086 19173 24741
3 7866 16703 22057
3 9461 19636 21999
3 7135 12464 23668
3 14121 20576 22011
3 1450 12814 25421
3 7951 21755 22889
3 6106 10847 17624
3 11693 12075 19794
3 6052 11610 15675
3 2876 11120 25423
3 24270 24271 24841
3 2777 8600 22764
3 5988 19146 20866
3 3612 14820 19659
3 1308 9361 16393
3 2949 6071 6388
3 4275 6487 23600
3 5158 7447 23058
3 10412 18711 19068
3 1921 7421 9526
3 1555 11314 15998
3 4489 19146 20306
3 1894 3265 7178
3 6205 20528 22516
3 952 17251 19691
3 9194 15207 24939
3 9400 13685 17228
3 13576 14555 18259
3 322 15955 25549
3 5122 17437 22674
3 1514 3624 6299
3 6990 17710 18099
3 7446 19826 21415
3 3018 4310 9416
3 9052 12362 15084
3 6916 8280 21486
3 17343 18883 20866
3 7192 14316 19460
3 6537 14115 23729
3 1330 12905 16552
3 1660 9050 25225
3 715 5518 24561
3 6302 9839 11867
3 1593 10117 23843
3 2293 2437 9222
3 3303 19730 21632
3 11285 21044 21076
3 9778 16625 19962
3 15028 24396 24401
3 9965 15882 22477
3 15415 18141 21739
3 3030 6437 13295
3 3221 19841 22877
3 4646 9376 13570
3 951 10942 17228
3 6374 11814 14413
3 7816 15663 15752
3 3169 18218 21093
3 1083 3549 24155
3 1048 13950 19410
3 358 16233 17434
3 15053 18846 25189
3 2658 5095 11175
3 11757 22260 25776
3 279 4988 23407
3 15452 18008 23158
3 6282 14878 25871
3 7584 8108 14704
3 11090 11537 18186
3 11473 14555 17596
3 1409 2433 4230
3 2909 4420 15493
3 10990 20638 21366
3 1414 15436 22394
3 7041 9174 15542
3 4725 12308 21835
3 9510 10779 22184
3 3262 9716 25577
3 2993 5857 20159
3 5640 16694 22801
3 849 7415 23501
3 11012 13683 16190
3 4560 13023 20660
3 8812 22790 24338
3 545 9063 9911
3 288 16964 23075
3 12886 18917 20465
3 9272 13513 19533
3 716 21525 21755
3 4043 10750 13026
3 5334 17575 18005
3 12888 19809 21998
3 13652 17710 19483
3 23243 24209 25492
3 120 9276 10933
3 3742 11397 13407
3 1607 3178 20605
3 4132 5112 25027
3 1092 5721 9635
3 2942 4970 15250
3 4608 6771 22193
3 1100 21764 23626
3 2352 9032 13952
3 16668 22314 25162
3 4103 7334 7463
3 608 8636 20859
3 12718 18304 19940
3 4460 10335 25555
3 4375 6116 19513
3 9050 16764 23215
3 11061 15676 24563
3 14357 21610 24527
3 6356 8568 15992
3 2734 8312 21631
3 581 17851 18630
3 16807 17279 18032
3 3372 21115 23901
3 2519 12656 13234
3 8965 16914 23944
3 7748 10002 15137
3 6914 12727 22774
3 8449 23681 25149
3 8581 10167 22619
3 3865 16873 18499
3 12849 18507 23647
3 54 21877 23398
3 16277 22178 23029
3 6888 16986 25139
3 3463 10447 10639
3 4426 10301 22893
3 629 7128 24588
3 1005 8064 24497
3 10559 14000 25069
3 80 1586 11448
3 13154 16694 25168
3 249 15853 18064
3 9803 20307 23497
3 11867 19808 22735
3 8257 11912 18731
3 8760 19590 24738
3 1657 5212 6334
3 4480 18532 22893
3 1228 11281 15664
3 18125 22889 24398
3 4444 9778 10817
3 5697 16694 17887
3 7973 21554 23537
3 5331 16333 20093
3 1423 3907 19474
3 8331 16067 22633
3 10238 10577 15084
3 20468 21284 22167
3 12786 14154 23300
3 382 12619 24606
3 9344 13856 25256
3 13103 22243 24166
3 11000 13389 18544
3 9884 20161 20479
3 4519 9911 23058
3 2815 8601 15894
3 21170 21564 22119
3 3232 7140 21076
3 874 10315 25601
3 3113 4200 8764
3 9423 17393 25428
3 18955 19865 22027
3 3338 6038 24612
3 10252 13877 22871
3 3470 3595 19114
3 5248 14951 17860
3 10675 13795 15945
3 4612 14947 24841
3 1000 16351 24501
3 2137 2571 22854
3 12211 13535 15040
3 2172 9565 22119
3 9930 12178 17636
3 229 11183 21010
3 15284 19808 20770
3 3237 5642 6477
3 815 13643 18214
3 9410 15225 25766
3 205 12264 16114
3 2349 13112 13467
3 18775 23608 24629
3 5095 8535 9172
3 153 23318 24544
3 2613 12627 16052
3 3907 13389 17252
3 16825 17622 23455
3 4375 6116 18231
3 2299 20407 21170
3 3989 5240 16174
3 845 8419 15289
3 12344 15409 19357
3 4460 25555 25722
3 9840 11986 18182
3 602 15186 23460
3 9510 10779 19110
3 19533 22038 24401
3 21673 22524 25440
3 1818 6888 12554
3 4687 22305 22770
3 18583 19774 22802
3 3446 11022 21681
3 265 8053 19865
3 6847 12913 22870
3 1431 3830 17782
3 6282 7120 23865
3 1656 8101 17308
3 6062 6925 20381
3 12425 16351 19577
3 13627 22711 25645
3 16065 22442 23383
3 448 2542 11021
3 10117 21170 23235
3 6641 13278 13465
3 2942 2943 11126
3 951 18720 20912
3 2809 21259 22390
3 8997 10199 15599
3 9689 15458 20246
3 9275 17275 22865
3 7100 21363 23210
3 5750 14418 24402
3 20326 23224 23944
3 4153 8447 20354
3 11571 12901 23265
3 2161 17159 23749
3 2152 3364 15497
3 4291 12532 13666
3 5781 9222 17487
3 695 1415 12095
3 12219 15258 20773
3 267 3827 12099
3 2014 8331 18837
3 2328 9548 13341
3 1316 1578 19865
3 992 8285 12490
3 11267 15363 25783
3 11541 17286 22651
3 3472 14960 18667
3 2517 14982 24029
3 16448 23304 23992
3 970 2642 3113
3 2674 11655 13904
3 1120 8658 15414
3 2516 4754 5259
3 5261 7113 13557
3 5518 5550 19633
3 13465 19940 25707
3 5450 14498 19767
3 3646 16837 21027
3 15586 17487 21880
3 4872 17355 24769
3 10356 16749 25494
3 5664 7374 25692
3 13523 15894 16941
3 715 5538 9222
3 17136 17906 19754
3 4625 12129 23114
3 3989 24553 25873
3 2943 4203 17388
3 3649 16436 23018
3 10173 10862 11903
3 13876 17213 25203
3 1589 7745 16527
3 15927 17028 23075
3 1634 24617 25550
3 9601 20235 21508
3 2248 15221 17203
3 4592 8823 11647
3 7586 12578 13207
3 7472 10618 12033
3 9376 19076 19078
3 17146 23573 24936
3 16916 20676 24413
3 13271 13599 25789
3 13915 16682 20567
3 5582 8636 14681
3 714 7130 15898
3 3865 7662 21073
3 9400 11212 21539
3 1942 11953 14837
3 5982 16941 21564
3 12766 20912 24368
3 11438 19633 24401
3 5527 13682 15099
3 2621 10975 13784
3 3386 19938 23241
3 15467 15864 17912
3 1906 15069 20538
3 6666 17487 18532
3 10099 10656 15392
3 2019 8007 10324
3 11965 15060 21410
3 5538 9222 19892
3 2406 6054 10050
3 3467 20862 24430
3 7015 17699 24080
3 18111 19590 20836
3 3877 8695 18364
3 3586 5960 7874
3 3491 13593 22506
3 8440 17897 21351
3 9612 15392 24153
3 11128 13400 24274
3 1927 15407 15426
3 7235 10296 15864
3 3120 12978 19973
3 5318 8568 11603
3 6705 9222 24427
3 9160 24070 25652
3 13020 14681 15228
3 9757 14561 19865
3 36 9792 11923
3 6117 11318 12180
3 190 6892 23435
3 351 5325 15716
3 2674 6185 20829
3 2674 14700 25103
3 4533 14288 16407
3 1586 4856 14458
3 2990 21055 23492
3 13226 13662 15458
3 3554 13000 16190
3 1244 21907 22457
3 10059 14552 23599
3 4555 20932 21426
3 7180 10365 16301
3 27 12811 12893
3 2571 7766 24790
3 5273 18141 21739
3 15186 18088 19981
3 7756 13389 22040
3 15082 16557 19246
3 7058 13588 16332
3 3066 4439 13104
3 3646 4253 16837
3 2531 15540 18698
3 17487 23414 23951
3 2055 6014 19876
3 8520 9567 16742
3 13141 13791 20295
3 2182 14305 23756
3 2740 13458 15743
3 1568 7946 13906
3 8628 14831 17742
3 1906 17228 22889
3 7938 9289 12105
3 15472 16440 22274
3 7017 16325 18597
3 940 6454 8959
3 14081 14883 22588
3 5599 5633 18792
3 13926 14730 24105
3 14482 22040 25117
3 7285 12619 24941
3 18237 24879 25485
3 3167 3614 19630
3 2920 3770 20948
3 6134 13599 23945
3 4055 8246 19601
3 5075 7177 15949
3 19590 19985 25940
3 6201 16197 17054
3 2136 5911 15783
3 9222 22233 23055
3 10625 21333 25292
3 15891 16557 17834
3 6284 10669 12191
3 3604 6923 19844
3 399 20124 22023
3 2390 7584 21238
3 2702 7118 20964
3 2644 19306 22935
3 6751 11662 21325
3 2736 9158 11313
3 3907 9197 12079
3 7695 13444 17510
3 6920 15442 25363
3 4985 16542 24561
3 14657 23197 24085
3 4472 5379 12079
3 3945 8576 25424
3 4076 7475 20701
3 3487 6168 23990
3 17937 19173 19962
3 12062 17115 19441
3 20912 25217 25664
3 5197 22932 23717
3 4367 8522 22903
3 5788 5891 22434
3 18511 21075 22420
3 6551 10741 21120
3 5649 10148 14501
3 17667 21478 23352
3 2326 11746 16951
3 9636 15363 18106
3 7572 8682 12552
3 16642 18251 24014
3 18799 21076 23158
3 1155 6811 10683
3 22439 23356 23456
3 16242 16497 18320
3 10117 18541 25643
3 18211 22727 24234
3 2865 18216 20848
3 16777 17895 24398
3 19844 20330 23042
3 17710 17977 23113
3 3298 4224 12836
3 6886 19043 25861
3 7291 13881 18864
3 4970 17340 21873
3 1329 11928 14683
3 1012 2942 8406
3 4717 16793 21633
3 7257 16540 16670
3 1921 10034 13261
3 16941 21368 21564
3 9571 12054 25006
3 9881 21942 21943
3 8586 10474 17587
3 1012 4599 6348
3 5198 13599 18334
3 3959 16333 16852
3 5038 6013 13586
3 4622 16587 21512
3 1420 5982 9867
3 2478 21637 25229
3 1542 7874 11402
3 2671 9222 13599
3 6233 19207 21691
3 16673 23612 23687
3 5891 23492 25968
3 13831 15857 16091
3 7086 11020 24101
3 1731 3918 9494
3 3055 13346 14426
3 4575 15615 24858
3 3478 3873 14860
3 11388 17151 21860
3 9842 15470 20076
3 4046 8673 10403
3 3335 7935 22889
3 5518 7102 20915
3 14348 16016 18090
3 7299 15650 25631
3 4543 16203 20384
3 4754 17437 21761
3 839 19447 20225
3 19105 20313 22455
3 12995 14397 16793
3 523 7728 22889
3 2381 23480 25873
3 2734 11844 12468
3 16771 20941 21890
3 2465 13377 17331
3 6288 8147 12614
3 1533 14054 20493
3 20068 20765 21692
3 4855 4859 14458
3 5550 12993 15103
3 21650 21761 22325
3 18033 24966 25549
3 10257 12855 24860
3 3476 6964 22211
3 382 22297 25774
3 10401 20843 24764
3 7902 16402 19679
3 12922 15143 25347
3 5788 5891 5892
3 4006 11042 22056
3 9906 14108 23026
3 1893 20817 21998
3 138 506 6916
3 12099 13926 15615
3 2118 14688 16714
3 16343 24754 25225
3 11047 14666 21234
3 12845 13541 20901
3 712 7374 9346
3 4526 9613 22032
3 1198 20169 21130
3 4047 10346 25873
3 14335 19111 21736
3 622 22688 22969
3 18553 19278 20528
3 8285 11083 20593
3 4830 9679 24086
3 5165 8767 11445
3 1579 9166 12738
3 6205 13915 22889
3 8271 14842 22170
3 1946 8974 13791
3 6181 6205 16032
3 7776 14417 21012
3 8238 13248 14288
3 2098 7584 9511
3 8148 12076 18398
3 6844 7167 25903
3 2835 18676 20884
3 12005 15069 22516
3 2398 2762 25707
3 87 4709 12211
3 15292 17999 23264
3 1468 2088 25947
3 276 21030 22053
3 2710 11738 14189
3 4421 6116 18231
3 7963 16593 23405
3 4300 11041 23265
3 400 19633 22516
3 9981 13498 19482
3 623 713 9937
3 4975 5312 9761
3 8331 10515 16846
3 1094 10327 25061
3 12855 19772 20007
3 2762 13599 16408
3 6226 12083 24431
3 11447 13681 17751
3 6669 13877 21072
3 5268 5895 16509
3 10107 13639 14153
3 5606 9063 16616
3 3511 10209 12645
3 2972 4921 14615
3 8941 22170 24533
3 1512 22282 22977
3 1043 11146 21588
3 4670 7556 23292
3 10259 24456 25295
3 16349 17510 25899
3 9222 11454 11825
3 1319 3511 19333
3 1906 5998 11243
3 786 4873 22889
3 432 1896 23076
3 7361 12694 14398
3 714 10922 18594
3 11759 16661 22001
3 20416 20417 21808
3 3892 6782 13297
3 5326 13505 24123
3 13196 15595 18594
3 2513 2623 5129
3 5720 6705 17487
3 6928 18098 22120
3 265 4970 6556
3 4873 11314 20248
3 3233 8302 23926
3 7951 11008 23639
3 3000 10920 14522
3 6213 15857 25708
3 684 6167 24828
3 9503 21049 25806
3 8630 13599 25083
3 5510 5788 25465
3 13054 15981 18181
3 11886 13847 23714
3 5835 8135 8726
3 15860 17000 17001
3 3315 20188 22827
3 2108 3127 15450
3 2570 9395 13624
3 13136 13647 17861
3 5071 12215 16725
3 15615 17875 20076
3 2173 9741 14984
3 15258 15716 25845
3 9806 20833 22960
3 546 23832 24553
3 5890 9972 14139
3 2936 6734 9222
3 186 17851 18054
3 8357 13431 22976
3 6651 11577 12576
3 9533 9547 24669
3 22870 23920 25424
3 4892 17546 22028
3 7277 17080 17487
3 4352 12550 14349
3 485 24548 25377
3 3165 12361 19383
3 4936 11433 22594
3 14090 18253 20460
3 2773 21365 24453
3 13132 19858 23297
3 182 2701 7985
3 11577 12906 18826
3 7255 18886 19884
3 1488 2674 14595
3 2590 13943 16192
3 2825 14807 21990
3 13607 21964 22246
3 10821 16351 22217
3 9911 15542 21827
3 10747 18319 19036
3 11264 19229 24081
3 7685 15163 20465
3 7272 18415 22314
3 3498 13451 15039
3 767 13699 23507
3 11236 14630 15483
3 786 20494 25217
3 4550 14914 19186
3 2276 2660 12299
3 742 4387 22119
3 682 5424 19582
3 7845 13998 24751
3 5721 19959 23089
3 8082 16742 24766
3 567 8084 11492
3 957 14302 17065
3 6982 10153 12657
3 6191 7883 12340
3 8860 15469 18430
3 3683 7858 12607
3 6388 7379 24384
3 9050 17846 23447
3 1083 14638 17794
3 1039 5590 23904
3 6870 16557 22601
3 10612 17216 21812
3 2014 3914 22017
3 6361 15336 25246
3 714 2127 14418
3 5129 5295 25382
3 5644 10460 19396
3 6930 14931 23976
3 4760 14606 15115
3 3365 5487 8551
3 16027 24740 24904
3 4396 7291 25555
3 5567 9744 13421
3 17204 21705 23901
3 8143 15808 20945
3 3339 11055 25664
3 9856 10972 13745
3 561 8216 13961
3 5877 15729 24554
3 1691 15615 24365
3 15060 17572 24744
3 3674 9640 22285
3 6923 11211 17860
3 10444 15987 23995
3 10293 14108 19633
3 15405 18232 19909
3 2990 6937 23802
3 1704 13898 15546
3 14764 23345 25247
3 6651 9388 18054
3 11008 23655 25214
3 1506 4196 10362
3 3030 14412 25151
3 10924 19109 19476
3 17405 20435 23593
3 7430 13861 21950
3 790 9544 13703
3 11508 13402 22643
3 5285 14606 23038
3 8628 8982 20064
3 362 1097 16809
3 6844 8682 21324
3 4710 17108 20113
3 3231 10002 25103
3 9663 17615 20733
3 3205 14486 19248
3 19007 21999 23369
3 12869 16006 25127
3 2014 18956 19370
3 64 17814 20756
3 16314 18099 23662
3 7388 10507 16125
3 10278 16672 18363
3 9293 17284 20653
3 546 3613 24089
3 6333 8495 19254
3 4754 7701 24798
3 4138 9936 12896
3 12219 19483 19533
3 8577 21506 23281
3 6385 7120 25714
3 213 13135 18557
3 2336 20233 24191
3 11588 14216 16169
3 12752 14669 16988
3 138 2762 5190
3 4527 11237 16319
3 3574 17135 20602
3 851 9913 12215
3 12453 17036 17699
3 13210 19865 24139
3 6506 8771 20887
3 6362 9495 21618
3 1028 3854 22585
3 8628 8863 18780
3 1508 8603 14215
3 849 8531 25583
3 9711 12893 24185
3 1161 6934 22699
3 153 6245 24825
3 715 17992 21826
3 3903 10202 18507
3 12267 15972 18883
3 1011 4783 19485
3 767 9503 9913
3 5855 11312 17848
3 9968 21353 22125
3 10319 18095 25151
3 3822 8552 19754
3 6914 21253 24676
3 469 3839 23207
3 4296 17056 24100
3 1121 12357 15403
3 2920 8038 11415
3 7437 14433 18247
3 1198 22695 23195
3 327 13926 25265
3 3946 18146 18179
3 15865 21160 21161
3 10836 22003 24142
3 20011 21443 24398
3 10351 10581 15064
3 12634 16920 18179
3 13165 14571 16966
3 8782 13612 14060
3 6126 7330 13662
3 8663 14899 24639
3 2451 16482 16983
3 15957 20758 21906
3 10199 21154 25932
3 3462 7459 11200
3 3004 5310 15087
3 6628 23100 24629
3 4296 8182 22516
3 15467 17437 20287
3 4622 14011 19912
3 3205 11111 16712
3 6106 8865 13341
3 3131 14108 25297
3 5513 7145 9867
3 12791 25097 25873
3 10254 15784 22027
3 5451 15536 21085
3 8535 15888 22522
3 97 1970 21104
3 1250 6024 17647
3 10863 19588 20490
3 17578 19636 22636
3 17295 19434 19633
3 3996 12675 14428
3 5805 16863 20692
3 2602 8829 16988
3 10827 15073 22616
3 5805 6054 17857
3 3480 17538 24199
3 6137 18294 23778
3 1710 1888 13164
3 3144 4624 19681
3 11970 24417 25143
3 3337 8656 24026
3 7826 11022 17487
3 1147 1938 3338
3 2139 21894 22227
3 3117 3303 22463
3 2282 10507 15372
3 1077 1756 16582
3 13093 14207 24744
3 7643 18553 20421
3 19170 19659 24455
3 6181 12683 16260
3 10909 16100 22614
3 5855 18766 21100
3 831 14147 24431
3 11675 12076 19590
3 954 4397 13074
3 2643 13151 23899
3 2638 17487 17912
3 11204 11256 16635
3 7705 16458 18491
3 13599 17487 18737
3 1942 22522 25703
3 10193 12490 18313
3 5369 11270 12922
3 2349 18864 19671
3 264 14427 21685
3 4603 21973 24668
3 9174 14842 17956
3 2745 11247 13812
3 3386 9571 24142
3 6022 10669 11772
3 2381 5808 22889
3 3905 13751 14488
3 5565 9786 22910
3 1888 8406 15916
3 2156 8126 8697
3 14345 14765 25744
3 17364 18499 23230
3 9460 20586 21610
3 4135 4618 13461
3 3957 6270 13674
3 9853 11655 16007
3 8576 16162 24322
3 6115 9014 12874
3 7419 15377 17615
3 8367 22484 23207
3 6205 13467 22516
3 23471 25358 25375
3 7277 8947 18402
3 8003 16627 21875
3 8979 16215 22282
3 2753 3199 12007
3 755 10796 24730
3 872 3680 22667
3 849 13798 20403
3 16482 19011 24839
3 3166 7938 12071
3 4549 16990 19634
3 11582 13926 17696
3 6916 8628 18630
3 14101 15077 22265
3 12447 18378 19117
3 6157 21414 22808
3 3131 11022 22889
3 5673 9774 15807
3 605 1630 16942
3 2161 11041 15833
3 3533 3883 23641
3 6165 10660 10666
3 8628 18529 18882
3 3113 7584 10198
3 7855 11040 19808
3 9381 9981 14227
3 9398 19487 22601
3 9721 16731 17953
3 13365 14254 17921
3 410 3825 11030
3 3909 4552 17515
3 10372 23204 25645
3 6499 18532 19248
3 4037 21099 23815
3 1260 16846 19533
3 2990 8141 11062
3 15228 19897 21633
3 301 15269 23990
3 15184 16694 17487
3 13389 13505 19590
3 4449 10621 16114
3 22181 22794 24456
3 4519 7887 15528
3 7459 15861 15865
3 690 10240 13719
3 4132 6326 23537
3 8834 11764 21231
3 10324 15615 17106
3 16317 17782 23929
3 6395 7381 22155
3 1755 8176 21938
3 1012 9601 16840
3 1922 17806 22963
3 11222 13216 23382
3 7214 13601 20082
3 14248 22999 24561
3 6046 18699 22453
3 3153 21529 25591
3 3690 12805 17955
3 12359 19855 22103
3 1126 14524 23134
3 6232 9495 19865
3 7110 14168 15318
3 15078 19671 21745
3 13196 18669 22516
3 257 2644 22889
3 7457 16114 17854
3 3341 8535 25096
3 1529 15542 20673
3 742 17762 23260
3 4431 9376 19076
3 14766 20287 20985
3 7193 17293 19086
3 3614 6725 19193
3 10356 11034 11321
3 6837 9942 12281
3 1638 3907 6597
