-0.04518 0.05949 -0.01541 -0.08104 0.12136 0.02456 -0.06702 -0.11650 0.03734 0.04303 0.02290 -0.00306 -0.13943 -0.00552 -0.03580 0.06739 0.06843 0.06304 0.01896 0.01608 0.03018 0.02797 -0.04270 -0.02184 0.07013 -0.00993 -0.02379 0.04018 0.00350 0.06793 0.16100 0.07582 -0.00002 0.00624 -0.04426 0.04122 -0.07509 -0.02246 0.14863 0.04216 -0.06412 -0.09528 0.01778 -0.07639 0.01297 -0.00929 0.03842 0.02687 0.00468 -0.03895
0.07400 -0.78597 0.12396 0.11958 -0.58567 1.20573 -0.13398 0.31550 0.13400 0.26195 -0.79025 -0.16379 -0.90019 -0.19091 -0.15166 0.92703 0.52359 -0.09548 0.03843 -0.15256 -1.03811 -0.46426 -0.30098 0.17628 0.44438 1.59807 0.15766 0.45677 -0.72103 0.40403 -0.43336 -0.33133 -0.08221 0.32951 -0.43535 0.02239 0.61674 0.24686 -0.85530 -0.02391 0.82550 0.58755 -0.01687 0.11581 0.30488 -0.40499 0.14613 -0.79906 -0.24957 0.04999
0.06055 0.02350 0.08513 0.03352 0.03190 -0.03260 0.05889 0.03468 0.05319 -0.02073 -0.05489 0.04745 -0.04685 0.00336 0.05668 0.04961 -0.00409 0.01648 -0.05712 -0.03626 -0.08763 0.03543 -0.04805 0.09476 0.04652 -0.06983 0.11802 0.08561 -0.00317 -0.11778 -0.00141 0.00985 0.02609 0.02175 0.02319 0.05105 0.04618 -0.06009 0.00113 0.02412 -0.01853 -0.01174 -0.02963 -0.01474 0.07745 0.04401 -0.00159 -0.00503 0.00414 -0.01112
0.66685 -0.15091 0.15131 0.03217 -0.44982 0.98193 -0.10342 -1.05583 -0.38297 -0.99475 -0.96409 0.82417 0.16520 -1.42059 0.00683 -0.74527 0.41219 0.27900 0.57513 0.24771 0.56322 -0.96001 0.05834 -0.71251 0.45901 0.63393 -0.85935 0.24853 0.19547 0.63439 0.96852 0.19539 1.20513 -0.91266 0.96837 -0.55940 0.18951 -0.47859 0.25340 0.27427 -0.72482 0.00723 0.67542 0.08310 0.46195 -0.32052 0.23182 -0.52805 -1.02136 0.20689
0.01581 -0.04472 -0.07478 -0.06950 -0.03527 -0.04447 0.01125 -0.04235 0.02227 0.09936 -0.01001 -0.04989 0.03105 -0.00489 -0.05976 -0.03974 0.03864 0.11437 -0.00920 0.00209 0.06656 0.08151 -0.09169 0.08008 -0.06371 0.01497 -0.06042 0.02204 0.03302 0.12929 -0.02173 -0.00057 -0.07602 -0.02043 0.06430 0.16205 0.07231 -0.02322 0.06240 -0.00605 0.02228 0.03746 0.04665 -0.01809 -0.15440 -0.09810 0.06188 -0.04319 -0.11307 -0.01386
-0.41270 0.05637 -0.43296 0.45317 -0.17274 -0.42588 0.93623 -0.18161 0.49008 0.76252 0.25716 -0.62017 0.08935 0.59990 0.32214 0.38338 -0.68453 0.87648 -0.64354 -0.57487 -0.17268 0.73508 0.42585 0.01053 0.75938 -0.56813 -0.33160 -0.61680 0.16531 0.12246 -0.17652 -1.22009 0.45357 0.46865 0.94673 -0.38401 -0.43562 0.59516 0.07094 -1.55068 -1.31261 0.58532 1.24857 -1.16539 -0.63058 0.33242 0.41040 0.37007 0.65259 0.24031
-0.05933 0.13696 -0.03469 0.02399 -0.03968 -0.15954 -0.09365 -0.18307 0.02063 0.08968 0.11564 -0.08978 -0.03587 0.02513 0.03650 0.02883 -0.00847 0.06708 -0.03045 0.06027 -0.02200 0.01212 0.01935 -0.10036 -0.10758 0.01237 -0.04528 -0.03064 0.08688 0.15571 -0.08368 -0.01416 0.08320 -0.16406 0.09859 -0.04997 0.13284 0.04399 -0.07192 -0.05537 -0.08942 0.16156 0.03964 -0.01772 -0.06980 -0.02908 0.03174 -0.01507 0.12516 0.06778
0.11409 -0.20603 -0.64866 -1.07137 -0.74245 0.30495 0.66070 0.94346 -0.22264 -0.82891 0.09454 -0.16961 0.61520 0.32377 -0.58657 -0.03279 0.30777 0.39818 0.12538 0.38356 -0.80971 1.40986 0.68986 -0.79210 0.36116 0.03145 -0.26103 1.27646 -0.27186 -0.57549 0.50201 0.49979 -0.69860 -0.49627 -0.32072 -0.23083 -0.36070 0.66831 0.18524 0.31284 -0.76714 0.79419 -1.26230 1.03982 -0.76004 0.53755 -0.96050 -0.58190 0.36842 0.37159
0.06453 0.01931 -0.02745 0.02744 0.01989 -0.03343 -0.02321 0.07969 0.03684 -0.03586 0.03449 -0.01424 -0.00481 0.04728 -0.05091 -0.05515 -0.05349 -0.03011 0.02974 0.02467 0.07013 0.02970 -0.03024 0.01327 -0.03791 -0.00886 -0.06198 0.04229 -0.04749 0.09952 0.01969 -0.00548 0.03332 -0.03994 -0.03640 0.03246 0.00900 0.06334 0.02372 -0.19699 0.01861 -0.01862 -0.04314 0.01199 0.03530 0.00470 0.03139 -0.03550 -0.03713 0.06964
-0.08007 0.01371 0.06165 -0.04625 -0.09141 -0.03476 -0.00872 0.13208 0.04866 0.06142 0.12536 0.03941 -0.12719 -0.05292 0.07932 -0.06554 -0.04550 0.07697 -0.03167 -0.01686 0.05530 -0.01509 0.00754 -0.01029 0.09184 -0.04732 -0.03977 -0.03592 -0.02004 0.09719 0.05435 0.02405 0.07625 0.02115 0.01381 0.06576 0.01884 -0.11554 -0.00715 0.02353 -0.07492 -0.00630 0.01962 -0.05017 -0.02345 -0.07432 -0.01238 0.06717 0.04796 -0.04998
-0.02140 0.01900 0.01889 0.00671 -0.04199 -0.00552 -0.05275 0.02355 0.03633 0.05010 0.03761 -0.10626 0.02396 0.05816 0.05215 0.09235 -0.03953 0.05503 -0.06846 -0.01348 0.00228 0.07077 -0.00199 0.07195 0.06870 0.00691 -0.04009 0.01188 -0.02294 -0.09839 -0.06028 0.00989 -0.08481 0.04782 0.03358 0.03142 0.00483 -0.00229 0.12400 -0.06588 0.00747 0.03135 -0.07640 0.00822 -0.03381 -0.00264 -0.04124 0.08309 -0.04004 0.07620
-0.03590 -0.04277 0.00874 -0.00498 -0.08312 -0.04948 -0.06487 -0.00276 -0.04939 0.01798 0.00702 -0.00319 0.00296 -0.08161 -0.04053 0.01943 0.05891 0.05112 0.02147 0.06026 0.00359 -0.06703 0.09359 -0.09425 -0.05081 -0.02743 0.00074 -0.06013 0.03131 0.06808 0.01799 0.01933 0.03337 -0.04217 -0.03068 -0.00392 0.01135 -0.00264 -0.00370 -0.06612 0.08100 0.05458 -0.01618 0.04452 -0.06504 -0.03728 0.02359 -0.03293 0.03505 0.11061
0.01920 0.06877 0.08998 -0.05675 0.10595 -0.03092 0.04469 0.07553 0.09788 0.10041 -0.05707 -0.06718 0.00948 -0.00374 -0.02367 0.09207 -0.07689 0.11567 -0.04245 0.12590 0.19293 0.12903 -0.06701 0.06145 -0.04313 0.04966 -0.05967 0.09977 -0.04635 -0.34258 0.07250 -0.00836 -0.14257 0.02044 0.09205 -0.11149 0.10929 -0.02151 0.09268 -0.02953 0.16626 0.04787 -0.06094 0.07699 -0.10102 0.00547 0.06984 0.00060 -0.22333 -0.06064
0.05220 0.10096 0.06592 0.07226 0.03918 0.04603 0.07695 -0.05069 0.12433 -0.04266 -0.06675 -0.08807 -0.03908 0.07541 -0.05370 0.10595 -0.01788 0.04537 -0.02475 0.08581 0.00919 0.08924 -0.03148 0.01618 0.10254 -0.00969 0.13110 0.06969 -0.00704 -0.26427 0.10974 0.09180 0.11563 0.06771 -0.01355 -0.08770 0.09230 -0.13322 -0.06211 -0.09065 -0.00234 0.02888 -0.02142 0.13220 0.09964 0.00442 -0.03395 0.08661 0.06800 -0.15133
-0.98839 -0.26886 -1.21186 0.01039 0.13639 0.42258 -0.23225 0.55958 -0.11997 -1.09636 -0.11220 -0.45634 -1.06192 -0.67071 0.30581 -0.34049 0.61639 -0.49526 -0.03840 0.17357 0.75192 -0.59914 -0.02363 0.66203 -0.20115 -0.65611 -0.42014 -0.48560 0.89600 -1.15889 0.81088 0.02052 0.63123 1.06008 0.20222 -0.59707 1.08622 -0.02928 -1.08055 0.46649 1.00620 0.87221 -0.23350 -0.29131 0.83955 0.02439 0.50025 -0.11102 0.59952 0.46667
0.06665 0.06104 0.04362 0.02717 0.03335 0.07436 0.01506 0.03492 -0.00329 0.00676 0.03378 0.01241 -0.10916 0.05155 -0.02541 0.03151 -0.09500 0.03629 0.10202 0.02756 0.03880 0.00737 0.00858 0.03345 0.09263 -0.02237 0.02771 0.05910 0.06856 -0.10831 0.01187 -0.02961 -0.00573 -0.01745 0.07195 -0.06356 -0.04289 -0.05233 0.02049 -0.03394 -0.01458 -0.02213 -0.08147 -0.01799 -0.02407 0.00107 0.05127 0.01501 0.04528 -0.01199
0.12489 0.04990 0.08582 -0.00187 0.07745 -0.04363 -0.01123 -0.02727 -0.14833 -0.12223 -0.18979 0.08350 0.11628 0.04362 0.05685 -0.05322 -0.13832 0.12997 -0.01310 0.05966 -0.01736 0.04830 0.21300 -0.08187 -0.01957 -0.04225 -0.14765 0.13785 0.04170 -0.07833 0.19131 0.01021 -0.08881 0.06042 0.11296 0.16694 0.06787 -0.21715 0.02585 0.13305 0.03457 -0.09267 -0.13988 -0.11934 -0.17903 0.10392 0.16315 0.09349 0.04065 -0.08196
-0.04127 -0.03465 -0.01515 -0.00667 -0.03561 -0.02867 0.02480 0.03503 -0.07953 0.03542 -0.01126 0.09614 0.03430 0.00349 0.02400 -0.04899 0.03093 0.03344 -0.00828 -0.00484 0.02158 -0.05548 0.03396 -0.01960 -0.04208 0.03065 -0.01911 -0.04376 0.02494 0.15552 -0.03614 -0.05674 0.01559 0.00751 -0.11405 0.04842 -0.12260 0.03395 -0.02898 0.03329 0.00254 -0.06969 -0.00052 -0.07051 0.04721 -0.01932 -0.01423 -0.07739 0.02143 0.06474
0.00374 -0.12898 -0.13501 -0.01072 -0.01000 -0.08032 0.07749 -0.01222 -0.06070 0.00492 0.05968 -0.02494 -0.11882 0.01187 0.00030 -0.01162 -0.06056 0.02137 0.11071 0.08568 -0.12798 0.03842 -0.02112 -0.00290 -0.06058 -0.06450 0.09288 -0.06470 -0.01279 -0.01858 0.07055 -0.02106 0.01195 0.04332 0.02646 -0.06451 -0.00402 0.09138 -0.07445 -0.02639 0.10966 0.04588 0.09438 0.02737 0.16937 0.04427 -0.07388 -0.06205 0.00226 0.10478
-0.30060 1.80253 -0.89283 -0.45472 -0.52633 0.45484 -0.53336 -0.19969 -0.78455 0.59042 -0.08640 0.39907 -0.21705 0.10336 0.54384 -0.53975 -0.53095 0.00247 -0.07085 -0.55859 -0.14666 0.24300 -0.09397 0.04603 1.08268 0.96809 0.50856 0.94313 -0.65274 -0.67697 0.31120 0.32828 -1.16705 -0.33247 1.11320 0.21324 1.36144 0.25026 -1.11377 0.47387 0.56035 -0.31567 0.03969 -0.82012 0.06857 -0.94649 -0.79110 0.16127 0.62959 0.34716
-0.04642 -0.02286 -0.07526 -0.00842 -0.00348 0.02810 0.04883 0.06980 -0.00472 -0.01980 0.14201 -0.01286 -0.03934 0.00943 0.01558 0.06058 0.07402 -0.04250 -0.01284 0.14148 0.12569 0.02296 -0.03175 -0.06546 0.02952 0.16443 0.03774 -0.00842 -0.00285 0.15301 -0.12767 -0.06572 -0.16055 -0.03223 -0.03690 -0.03537 -0.09814 0.02618 0.05265 -0.16210 0.05292 0.07381 0.01711 -0.05007 -0.02437 0.08035 0.03407 0.02107 -0.16689 -0.18298
0.00518 -0.08153 0.07640 -0.02739 -0.02170 -0.02112 -0.05443 0.04731 -0.00034 0.01986 -0.01207 0.11760 -0.01397 -0.04286 -0.01851 0.02242 -0.06269 -0.03080 0.04164 0.01338 -0.02303 -0.03094 -0.07373 -0.06615 -0.03238 0.01209 0.01987 0.02582 0.00390 0.06311 -0.02892 -0.01432 -0.04544 -0.03473 -0.02585 0.02926 -0.00357 0.09813 0.02261 -0.02800 0.06783 0.02299 0.04376 0.00739 0.03281 -0.03959 -0.02355 -0.07800 -0.02805 0.07156
-0.00683 -0.97689 0.25228 -0.21271 -0.11489 -0.00932 -0.88938 0.19704 0.32686 0.23531 -0.50422 -0.00967 0.45673 -0.58264 0.44062 -0.40775 0.24808 0.05363 0.83172 -0.96626 -0.06785 0.55579 0.38888 0.03513 0.21192 -0.35999 0.31854 -0.81100 -0.55364 0.86517 -0.50124 -0.89809 0.10329 -0.47389 0.13049 -0.72515 -0.12191 0.33853 -0.13025 0.48361 0.81949 0.12648 0.14740 0.85617 -1.11787 0.42688 0.05584 0.82945 0.28890 -0.94244
-0.08547 -0.03076 -0.09183 0.03809 0.03077 -0.01362 -0.02567 -0.02211 -0.06223 0.00458 0.00990 0.12052 0.00184 0.00123 0.03834 0.00140 0.03226 0.00208 0.01456 -0.03425 0.09137 -0.01563 -0.02700 -0.05226 -0.02742 0.00346 -0.07561 -0.03306 -0.05688 0.13272 -0.01406 -0.01844 -0.04688 0.00080 -0.02597 0.04366 -0.03464 0.05472 -0.01485 0.01609 -0.00637 -0.01510 -0.02028 -0.03007 -0.02833 0.02935 -0.01638 -0.06687 0.04840 0.09263
0.00391 -0.03871 0.08274 -0.01768 -0.03037 0.14345 0.08790 -0.14895 0.03601 -0.06909 0.08193 -0.08951 -0.13304 -0.03894 -0.09570 -0.03769 0.00810 0.00977 -0.06005 0.01896 0.11077 -0.06625 0.07120 0.04343 0.05096 -0.04810 0.05502 -0.00552 -0.01778 0.04719 -0.04628 0.02000 -0.00903 -0.07711 0.00185 0.11603 0.01629 0.05507 -0.13705 0.04933 0.00534 0.04580 0.04564 0.04084 0.05364 0.07048 -0.02751 -0.08304 -0.02801 0.05630
0.00354 -0.08093 0.03410 0.00254 -0.10210 -0.00733 -0.03843 0.07365 0.05782 0.08956 -0.08937 -0.01116 0.02919 -0.01776 -0.04493 -0.04932 -0.02790 0.05454 -0.18162 0.10046 0.05999 0.03015 0.01758 -0.06970 -0.04221 0.03253 -0.00379 -0.06629 -0.06214 0.13183 -0.01523 -0.04376 -0.03666 -0.09972 0.05560 0.07115 -0.07318 0.14800 0.08564 -0.18511 0.02696 0.11095 -0.03131 0.00453 0.03637 0.08049 -0.00623 -0.02841 -0.01944 -0.03665
0.03062 -0.35185 0.14736 0.64550 -0.32074 0.40644 -0.79513 -0.37618 -0.15790 -0.77862 -0.43044 -0.29458 0.01411 -0.09559 0.60582 0.12900 0.23122 -0.00927 -0.34748 -0.22536 -0.79430 0.37889 -0.32665 0.43130 0.54212 0.77684 -0.77719 0.42187 0.33250 -0.05255 -1.10323 1.16768 -0.93466 -0.64210 0.84398 -0.57129 -0.05763 -0.01337 0.50901 0.03778 -0.25359 -0.62318 0.56049 -1.44567 1.25785 0.28858 0.95514 0.54130 1.75738 -0.09032
-0.01284 -0.00339 -0.01411 -0.04511 -0.02084 -0.01595 0.02608 -0.05242 -0.01261 -0.13558 -0.05345 -0.01513 0.05785 -0.05333 0.00715 -0.06831 0.05247 0.00431 0.05125 0.05063 0.10249 -0.09185 0.06673 0.12860 -0.05664 -0.06366 -0.03008 0.02266 0.09810 0.06756 -0.02213 -0.07342 0.00678 -0.06323 0.11784 -0.00036 -0.00738 0.04828 -0.02465 0.00140 0.00785 0.01755 0.02844 0.02516 -0.00586 -0.01708 0.09874 -0.06007 -0.01143 -0.05647
1.20968 0.70243 -0.41124 0.29383 -0.27085 -0.52531 -0.74251 -0.51840 -0.04622 -0.23335 -0.50702 0.22189 -0.27816 -0.42030 0.20999 -0.00464 -0.19397 0.07045 0.06783 0.53793 0.44447 0.11795 0.51954 -0.59725 -1.00377 0.15021 0.61902 -0.48066 0.88052 -0.87356 0.77930 0.57909 -0.66010 -0.35031 0.50103 -0.92920 0.19702 0.23938 0.20117 1.21718 -0.33050 -0.58078 -0.13639 -0.14269 -0.16684 0.46469 0.33167 -0.16437 0.79396 -0.13409
0.67678 -0.88011 -0.34343 -0.83019 -0.60766 0.36483 -0.70665 -0.55723 0.60999 -0.65560 -0.43260 0.94200 -0.29968 -0.34262 -0.36049 0.29562 0.02581 0.55264 0.70177 -0.13032 0.17729 -0.17684 0.00473 0.16714 0.36221 0.00614 0.19260 -0.47829 -0.00284 -0.48706 0.33057 -0.34451 -0.18801 0.37942 0.23547 -0.56593 1.19448 0.54433 0.36929 -0.47286 0.03057 -0.31300 1.71961 -0.24775 0.47098 -0.03737 0.11153 0.27621 -0.16700 -0.80246
0.62732 -0.14512 0.19582 0.21048 0.94536 -0.26157 -0.60288 -0.13497 0.24078 1.16863 -0.30188 0.08180 -0.12816 -0.57703 0.58384 0.07384 0.57580 -0.56058 0.57742 0.10019 1.01148 0.63896 0.79967 -0.11614 -1.75109 0.19553 0.29073 -0.36313 0.51239 0.12898 0.01910 0.41538 -0.22744 -0.80655 1.26200 -0.62952 0.11413 -1.53665 0.19706 0.58299 -0.21994 -0.53056 -0.93764 -1.45129 -0.43323 -0.46726 0.07920 0.51306 1.02622 -0.83278
0.05233 0.04820 0.00531 -0.04517 0.00687 0.00075 -0.04919 -0.01206 -0.02633 0.00217 -0.03805 0.08784 0.00297 -0.04069 -0.06835 -0.03920 0.01551 -0.08887 0.02443 0.00755 0.06940 -0.02479 0.07120 -0.01625 0.02126 0.03208 -0.06585 0.05452 -0.03052 0.03312 0.04367 -0.10422 -0.05674 -0.01732 -0.00672 -0.01688 0.06235 0.09011 -0.01227 0.07648 -0.03436 0.00291 0.04023 -0.00744 -0.00048 -0.04982 0.03198 0.02257 -0.00693 -0.04394
-0.03867 -0.12155 -0.07713 -0.05431 -0.05809 -0.05541 0.03432 -0.06602 0.04769 0.05333 -0.00389 0.07229 0.07201 0.00805 0.01367 0.01719 -0.06023 0.02346 0.02320 0.00082 0.02401 -0.04978 -0.04846 0.02254 0.00814 -0.01668 -0.09150 -0.08909 -0.04576 0.00536 -0.04577 0.00264 -0.07503 0.15077 0.04939 -0.00234 0.03285 0.09714 -0.00136 0.11171 -0.02156 0.03607 -0.06057 -0.00344 0.00885 0.00947 0.00873 0.03701 -0.01973 0.04316
0.47321 -0.75108 -0.92747 -0.81916 0.54228 0.12507 1.18699 -0.26269 0.57613 0.67034 -1.17731 1.04732 -0.90553 -0.08313 -0.38042 0.18746 -0.15155 0.23213 0.42769 0.72260 -0.73512 0.43187 -0.26058 0.51368 0.14946 0.29603 1.73377 0.76399 0.02948 -0.14642 -0.18721 -0.26925 0.07190 -0.43465 -0.54208 -0.47528 -0.62924 0.41613 -0.00718 -0.91131 0.69743 0.00490 -0.29707 -0.15999 -0.58910 -0.56682 -0.78888 1.77914 0.21717 0.08908
-0.53227 0.17250 -0.81910 -0.60464 0.68585 -0.60795 -0.18272 0.03319 -0.06821 0.11598 -0.47000 0.26785 -0.62230 0.49540 0.72517 -0.73858 -0.34691 0.05346 -0.91092 0.45232 -1.26376 0.62013 -0.97739 -1.59809 0.63241 0.28617 1.03713 0.13371 0.80304 1.05796 -0.23491 0.79955 -0.38006 0.29287 1.10850 -0.20413 0.42641 -0.13020 -0.24100 -0.31996 0.39215 -0.46296 0.55829 -0.21991 -0.46283 -0.13088 -0.55978 0.57664 1.20575 0.42745
0.05470 0.23508 -0.26778 0.44264 0.31665 -0.15209 -0.55723 0.12014 0.13923 -0.01447 -0.08253 0.28798 -0.57001 -0.28530 0.33501 -0.64527 -0.24055 -0.22308 -0.81216 -0.61200 -0.02871 0.35946 -0.13455 0.04072 0.28517 -0.18225 0.24456 -0.03501 0.67595 0.45515 -0.83100 0.39325 -0.22015 -0.57885 1.17919 0.45401 -0.32435 -0.37815 0.68564 0.75550 -0.64772 -0.43387 0.12801 -0.88249 1.41560 0.50691 0.45250 0.67086 0.74304 -1.14125
-0.00820 -0.02846 0.01760 0.04104 -0.03147 -0.03870 0.05859 0.04584 0.00548 0.00580 0.02983 -0.02936 0.05622 0.02307 0.06314 -0.05575 -0.04869 -0.00420 -0.02238 -0.02875 -0.01876 0.04046 0.01876 0.02115 0.00678 0.00073 -0.05900 -0.03435 0.03522 0.04392 0.00550 -0.04590 0.02647 0.03639 0.05174 -0.06972 0.00369 -0.01730 0.08538 0.03162 -0.07493 0.07642 0.05166 -0.04371 -0.04826 -0.02419 -0.04224 0.00900 0.07440 -0.08956
-0.06312 -0.04152 -0.01602 -0.01080 -0.03605 -0.06950 0.00343 -0.06612 -0.02327 0.05360 0.04583 0.02037 -0.04618 -0.00870 0.07339 0.03086 0.08682 0.04919 0.03868 -0.01298 -0.11229 0.01338 0.03673 -0.03816 0.05288 -0.04961 0.01521 0.01152 0.02007 0.07347 0.00709 -0.00190 -0.02252 0.03071 0.15798 -0.11006 -0.02313 -0.05399 -0.04361 0.08448 -0.04685 0.00181 0.03216 0.02267 0.04579 -0.02073 0.00766 -0.01356 0.08629 -0.03928
1.22700 -0.39114 -0.11093 -1.10806 -0.35585 0.27751 0.38377 0.31550 0.62957 0.62756 0.33736 -0.63518 -0.14877 -0.35910 -0.00194 0.34269 -0.75658 -0.41714 -0.18023 0.29777 -0.87604 -0.12564 -0.60129 0.59556 0.71163 0.01328 0.43871 -1.00265 0.16687 0.21044 0.18333 0.48227 0.40917 0.72423 -0.58548 0.71683 0.24549 0.64657 0.10139 -0.43502 0.11013 0.14406 0.34690 0.69945 -0.85736 0.13125 0.03304 -0.81950 -0.36097 -0.64188
-0.66733 -0.83488 0.12867 0.99119 0.69270 0.35966 -0.50658 -1.00513 -0.27854 1.01342 -1.00631 0.40606 0.02577 -0.25013 -0.42240 0.14965 -0.33201 0.82515 0.00917 -0.00582 1.14556 -0.49728 -0.16376 -0.56680 0.71940 -0.72437 -1.47264 0.27778 0.26600 -0.91465 0.90385 -0.08491 0.04643 -0.13260 1.11711 0.08790 0.61360 -0.84886 0.91681 -1.10048 0.65964 0.80549 0.00625 -0.14931 0.15495 0.29497 -0.01774 -0.35454 1.22796 -0.36725
-0.00451 0.06910 0.01887 -0.02292 0.03339 0.02122 0.01618 -0.12506 0.06274 0.03324 -0.01729 -0.06939 0.03506 0.03836 -0.01118 0.06372 -0.07082 0.01746 0.06399 -0.00541 -0.00050 0.06532 -0.09396 -0.02396 0.07313 0.02363 0.06067 0.04427 0.05494 -0.16525 0.10751 0.13725 0.11027 -0.02965 -0.02509 -0.01359 0.09086 -0.02701 0.01205 -0.00199 -0.03788 0.00430 -0.03502 0.11126 0.06842 0.01494 0.05441 0.02914 0.00118 -0.12608
